game_id,team1_id,team2_id,season,team1_seed,team2_seed,team1_position,team2_position,strongseed,weakseed,team1_region,team2_region,slot,host,host_lat,host_long,team1_teamname,team2_teamname,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team1_pt_career_overall_wins,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team2_pt_career_overall_wins,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_lat,team1_long,team2_lat,team2_long,team1_coaches_preseason,team2_coaches_preseason,team1_ap_preseason,team2_ap_preseason,team1_coaches_final,team2_coaches_final,team1_ap_final,team2_ap_final,team1_SRS,team1_SOS,team1_Pace,team1_ORtg,team1_FTr,team1_3PAr,team1_TS%,team1_TRB%,team1_AST%,team1_STL%,team1_BLK%,team1_eFG%,team1_TOV%,team1_ORB%,team1_FT/FGA,team2_SRS,team2_SOS,team2_Pace,team2_ORtg,team2_FTr,team2_3PAr,team2_TS%,team2_TRB%,team2_AST%,team2_STL%,team2_BLK%,team2_eFG%,team2_TOV%,team2_ORB%,team2_FT/FGA
2022-1124-1425,1124,1425,2022,1,7,W01,X07,1,7,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,USC,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,andy-enfield-1,Andy Enfield,3,4,1,2,0,0,183,117,145,26,7,26,7,224,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,50.0753012,35.41666667,66.55629139,11.24620061,41.64133739,33.66906475,71.26654064,8.28313253,31.96721311,34.55992044,52.82167043,50,0.07534258,0.094512586,68.5501,67.2399,111.13,117.874,92.7023,91.5576,67.4471,66.0539,106.564,110.464,96.9625,96.0198,31.545956,-97.119359,34.021058,-118.283858,8,,8,,4,22,4,22,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,13.11,6.44,67.5,106.8,0.309,0.32,0.535,54.2,52.8,7.5,11.3,0.511,15.1,33.8,0.206
2022-1124-1361,1124,1361,2022,1,8,W01,X08,1,8,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,San Diego St,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,brian-dutcher-1,Brian Dutcher,2,2,0,0,0,0,119,39,39,23,8,23,8,119,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,46.59284497,35.75525813,69.49152542,14.35594887,43.06784661,30.36565978,67.26190476,8.262350937,30.81909252,38.21385176,49.72752044,51.03338633,0.113847569,0.087348566,68.5501,67.2399,111.13,117.874,92.7023,91.5576,65.2321,65.3148,99.3087,104.091,87.9036,85.9471,31.545956,-97.119359,32.77525,-117.071228,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,13.84,6.23,65.2,99.3,0.313,0.308,0.519,51.8,50.1,11.4,14.4,0.488,16.8,29.6,0.217
2022-1124-1166,1124,1166,2022,1,9,W01,X09,1,9,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,Creighton,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,greg-mcdermott-1,Greg Mcdermott,6,9,1,1,0,0,275,136,267,22,11,22,11,424,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,53.94511149,30.6518724,72.85714286,10.55676067,43.5285611,31.66904422,72.34042553,9.348198971,38.20879703,33.63723608,51.05882353,44.7815534,0.078220376,0.099432681,68.5501,67.2399,111.13,117.874,92.7023,91.5576,68.0849,66.9237,100.292,105.582,96.1478,92.1143,31.545956,-97.119359,41.265325,-95.947029,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,11.48,8.39,68.1,100.7,0.26,0.382,0.537,51.9,51.1,7.8,10.5,0.509,18,28.6,0.189
2022-1124-1274,1124,1274,2022,1,10,W01,X10,1,10,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,Miami FL,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,jim-larranaga-1,Jim Larranaga,4,9,2,3,0,1,223,140,449,23,10,23,10,665,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,54.83606557,35.28550512,74.31693989,8.544027899,53.87968614,35.16778523,69.09871245,8.770491803,35.8906989,39.37632135,50.87912088,56.59090909,0.128379323,0.07872739,68.5501,67.2399,111.13,117.874,92.7023,91.5576,67.5221,67.3101,110.368,114.757,104.983,102.132,31.545956,-97.119359,25.720406,-80.27645,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,10.1,6.32,67.5,110.5,0.288,0.359,0.571,46.9,50.9,12.9,8.5,0.542,12.8,23.4,0.214
2022-1124-1235,1124,1235,2022,1,11,W01,X11,1,11,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,Iowa St,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,tj-otzelberger-1,Tj Otzelberger,0,2,0,0,0,0,20,12,75,20,12,20,12,119,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,50.89445438,32.13751868,68.38966203,9.542356378,50.73028238,29.64169381,71.93277311,11.27012522,37.43704533,37.41620963,60.07653061,52.34708393,0.124147639,0.106610054,68.5501,67.2399,111.13,117.874,92.7023,91.5576,67.2114,66.0992,98.0934,104.353,92.9036,90.4067,31.545956,-97.119359,42.026368,-93.648353,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,12.4,8.93,67.2,98.2,0.281,0.374,0.525,49.2,60.1,12.4,9.5,0.499,17.9,28.2,0.193
2022-1124-1350,1124,1350,2022,1,12,W01,X12,1,12,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,Richmond,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,chris-mooney-1,Chris Mooney,2,2,1,1,0,0,310,243,255,22,12,22,12,328,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,52.26666667,33.77723971,72.16666667,6.25488663,50.11727912,34.28981349,71.67755991,9.511111111,42.33726294,35.27327935,58.24682814,48.29545455,0.116680441,0.07951556,68.5501,67.2399,111.13,117.874,92.7023,91.5576,67.58,66.8701,105.773,109.513,100.415,99.9693,31.545956,-97.119359,37.577625,-77.538702,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,7.38,3.95,67.5,105.6,0.309,0.421,0.547,47.7,57.7,11.6,6.1,0.515,13,22.4,0.224
2022-1124-1355,1124,1355,2022,1,13,W01,X13,1,13,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,S Dakota St,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,eric-henderson-1,Eric Henderson,0,0,0,0,0,0,68,21,21,30,4,30,4,68,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,56.2601626,44.16796267,76.02427921,6.292517007,50.5952381,35.21634615,74.06542056,7.073170732,34.32995195,41.43426295,47.33606557,43.69369369,0.079628834,0.065704666,68.5501,67.2399,111.13,117.874,92.7023,91.5576,71.5227,69.4322,119.382,116.755,103.747,105.316,31.545956,-97.119359,44.31942,-96.783415,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,7.24,-3.73,71.9,120.2,0.338,0.353,0.631,53,48.9,8.4,6.8,0.604,13.8,24.4,0.257
2022-1124-1159,1124,1159,2022,1,14,W01,X14,1,14,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,Colgate,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,matt-langel-1,Matt Langel,2,2,0,0,0,0,176,164,164,23,11,23,11,176,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,52.7124774,40.1242236,69.27592955,9.345047923,48.1629393,33.66619116,67.08860759,8.679927667,42.12454212,35.89349718,62.03090508,53.6352801,0.091397999,0.095856438,68.5501,67.2399,111.13,117.874,92.7023,91.5576,67.6928,67.2862,111.011,108.279,99.2826,104.06,31.545956,-97.119359,42.8188,-75.535,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,0.84,-6.95,67.8,111.7,0.266,0.423,0.581,52,62,9.2,9.6,0.562,14.7,26.4,0.185
2022-1124-1240,1124,1240,2022,1,15,W01,X15,1,15,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,Jacksonville St,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,ray-harper-1,Ray Harper,1,3,0,0,0,0,119,75,139,21,10,21,10,208,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,51.82320442,38.22222222,68.30708661,9.186906019,47.41288279,32.51295337,77.41046832,8.287292818,42.72151899,44.9098313,53.92022008,53.14285714,0.090050106,0.097254115,68.5501,67.2399,111.13,117.874,92.7023,91.5576,66.1608,65.1485,106.638,105.325,99.7107,103.076,31.545956,-97.119359,33.822128,-85.766644,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,0.03,-4.35,67.5,109.1,0.309,0.429,0.576,53.5,54.8,9.1,9,0.555,17.1,29.6,0.21
2022-1124-1411,1124,1411,2022,1,16,W01,X16a,1,16,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,TX Southern,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,johnny-jones-2,Johnny Jones,1,4,0,0,0,0,75,51,285,18,12,18,12,370,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,49.20502092,31.62705667,67.13532513,13.35707925,45.23597507,29.55271565,65.55740433,6.443514644,31.40068886,35.79188107,42.70696452,47.18614719,0.080004791,0.115456015,68.5501,67.2399,111.13,117.874,92.7023,91.5576,69.3057,67.6989,99.3171,98.075,94.3069,99.4041,31.545956,-97.119359,29.722468,-95.361961,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,-3.23,-6.96,69.3,99.5,0.327,0.314,0.516,53.5,42.3,8,13.3,0.487,18.2,33.8,0.219
2022-1124-1394,1124,1394,2022,1,16,W01,X16b,1,16,W,X,R6CH,new_orleans,29.9667,-90.05,Baylor,TAM C. Christi,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,steve-lutz-1,Steve Lutz,0,0,0,0,0,0,23,11,11,23,11,23,11,23,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,47.28304947,31.55080214,75,5.100956429,50.47821467,31.4893617,75.43859649,9.894566099,31.27090301,42.83110571,53.42105263,53.80200861,0.113817753,0.091146737,68.5501,67.2399,111.13,117.874,92.7023,91.5576,71.7318,68.9576,102.501,96.9772,98.6743,103.264,31.545956,-97.119359,27.718601,-97.331933,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,-6.33,-9.03,72.2,106.2,0.367,0.313,0.54,53.3,55.7,11.7,5.6,0.497,16.6,35.3,0.273
2022-1124-1112,1124,1112,2022,1,1,W01,Y01,1,1,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Arizona,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,tommy-lloyd-1,Tommy Lloyd,0,0,0,0,0,0,31,3,3,31,3,31,3,31,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,57.49440716,35.38873995,73.80627558,13.42560554,41.93771626,32.67716535,66.99801193,7.084265474,35.74508864,34.52650657,65.41062802,46.78362573,0.091601213,0.092806492,68.5501,67.2399,111.13,117.874,92.7023,91.5576,72.9192,72.2028,115.613,119.617,92.5195,92.4295,31.545956,-97.119359,32.232071,-110.950769,8,,8,,4,2,4,2,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,24,6.97,72.9,115.5,0.351,0.357,0.59,55.2,65.4,9.2,13.4,0.559,15.5,34.5,0.259
2022-1124-1437,1124,1437,2022,1,2,W01,Y02,1,2,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Villanova,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,jay-wright-1,Jay Wright,15,17,7,7,3,3,516,196,281,26,7,26,7,638,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,50.34895314,35.90643275,82.33215548,7.177033493,48.22966507,31.00381194,74.50980392,10.86739781,46.01722282,42.95851528,49.01477833,50,0.096875643,0.072891867,68.5501,67.2399,111.13,117.874,92.7023,91.5576,64.1915,62.5758,112.845,117.921,97.6798,93.8099,31.545956,-97.119359,40.039388,-75.345457,8,4,8,4,4,5,4,6,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,19.52,9.97,64.2,112.7,0.305,0.46,0.564,51.9,49,9.7,7.1,0.52,13.4,30.9,0.251
2022-1124-1397,1124,1397,2022,1,3,W01,Y03,1,3,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Tennessee,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,rick-barnes-1,Rick Barnes,3,25,1,7,0,1,148,80,394,25,7,25,7,752,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,48.21894005,35.60411311,71.37870855,13.27683616,46.04519774,31.45743146,70.34358047,7.993049522,40.33177812,39.48717949,61.65865385,51.62659123,0.134178327,0.095905985,68.5501,67.2399,111.13,117.874,92.7023,91.5576,68.8708,67.3518,106.065,111.439,90.795,86.6545,31.545956,-97.119359,35.955093,-83.929696,8,17,8,18,4,8,4,5,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,20.84,10.42,68.7,105.8,0.296,0.406,0.533,52.3,62.3,13.4,13.3,0.503,15.3,32.8,0.211
2022-1124-1228,1124,1228,2022,1,4,W01,Y04,1,4,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Illinois,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,brad-underwood-1,Brad Underwood,1,5,0,0,0,0,93,65,92,22,9,22,9,202,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,51.67144222,36.71373556,70.76124567,7.126436782,45.44061303,32.29927007,72.10626186,8.595988539,42.66155531,29.57366433,57.6783555,41.68831169,0.075084323,0.094793958,68.5501,67.2399,111.13,117.874,92.7023,91.5576,68.1937,67.1058,110.345,113.663,98.2696,94.0793,31.545956,-97.119359,39.730827,-90.246256,8,10,8,11,4,16,4,19,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,17.76,9.64,68.2,110.2,0.317,0.427,0.559,54.3,57.7,7.5,7.1,0.531,15.2,33.4,0.224
2022-1124-1222,1124,1222,2022,1,5,W01,Y05,1,5,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Houston,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,kelvin-sampson-1,Kelvin Sampson,3,17,2,5,1,2,195,69,296,28,5,28,5,620,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,55.25227461,34.10852713,66.84303351,17.71894094,43.17718941,29.28759894,70.84690554,6.286186931,39.03177005,43.56321839,58.9055794,54.95356037,0.123570501,0.090618367,68.5501,67.2399,111.13,117.874,92.7023,91.5576,65.5297,64.0049,114.651,117.238,89.1213,91.368,31.545956,-97.119359,29.719988,-95.344851,8,14,8,15,4,15,4,15,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,22.28,5.34,65.4,114.7,0.287,0.391,0.556,55.3,59.5,12.5,17.3,0.536,14.2,37.8,0.192
2022-1124-1161,1124,1161,2022,1,6,W01,Y06,1,6,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Colorado St,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,niko-medved-1,Niko Medved,0,0,0,0,0,0,77,45,133,25,5,25,5,156,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,56.25646329,35.70274637,77.38589212,9.944751381,50.49723757,32.68698061,70.93596059,8.583247156,39.02900378,44.37615243,53.46405229,50.36075036,0.093112776,0.082709114,68.5501,67.2399,111.13,117.874,92.7023,91.5576,65.7368,65.1115,110.141,114.15,99.3144,98.3004,31.545956,-97.119359,40.574759,-105.08083,8,,8,,4,,4,24,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,12.36,4.98,65.9,111,0.304,0.389,0.588,50.1,53.4,9.4,10.1,0.555,13.8,22,0.235
2022-1124-1326,1124,1326,2022,1,7,W01,Y07,1,7,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Ohio St,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,chris-holtmann-1,Chris Holtmann,3,6,0,1,0,0,106,55,140,19,11,19,11,220,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,53.99393327,37.32718894,75.95628415,12.6984127,46.20811287,33.98058252,73.4375,7.785642063,39.69512195,35.2739726,49.29214929,47.41144414,0.067257062,0.09203598,68.5501,67.2399,111.13,117.874,92.7023,91.5576,65.3779,65.0037,112.068,116.603,103.964,100.788,31.545956,-97.119359,39.998389,-83.009001,8,17,8,17,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,14.37,9.04,65.4,112,0.335,0.397,0.582,51.8,49.3,6.7,12.7,0.548,14.8,28.8,0.254
2022-1124-1371,1124,1371,2022,1,8,W01,Y08,1,8,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Seton Hall,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,kevin-willard-1,Kevin Willard,4,4,0,0,0,0,225,160,209,21,10,21,10,270,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,46.23287671,33.33333333,75.62724014,14.07725322,44.80686695,30.97199341,77.28194726,11.04452055,35.57639272,34.25507901,39.86754967,48.16901408,0.103017369,0.092860727,68.5501,67.2399,111.13,117.874,92.7023,91.5576,68.6462,67.2894,103.686,108.47,96.4278,93.5119,31.545956,-97.119359,40.742859,-74.248753,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,13.94,8.67,68.8,105.6,0.314,0.358,0.525,52.2,40.5,10.2,14,0.484,14.7,33,0.238
2022-1124-1395,1124,1395,2022,1,9,W01,Y09,1,9,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,TCU,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,jamie-dixon-1,Jamie Dixon,1,12,0,3,0,0,116,83,206,20,12,20,12,444,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,50.48,30.37542662,66.84118674,11.35407906,47.93944491,31.52866242,71.19341564,8.56,31.91721133,34.5624656,53.89369592,54.16666667,0.09322766,0.104359321,68.5501,67.2399,111.13,117.874,92.7023,91.5576,67.1278,65.8802,101.075,108.228,96.6274,93.3083,31.545956,-97.119359,32.709568,-97.361537,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,12.88,9.78,67.1,101.1,0.312,0.319,0.517,56.1,53.9,9.3,11.4,0.489,18.1,37.8,0.209
2022-1124-1260,1124,1260,2022,1,10,W01,Y10,1,10,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Loyola-Chicago,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,drew-valentine-1,Drew Valentine,0,0,0,0,0,0,25,7,7,25,7,25,7,25,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,55.76519916,37.98342541,71.82835821,7.32177264,46.91714836,31.45539906,73.31932773,11.21593291,43.1466031,38.10375671,56.75340768,41.86046512,0.10017664,0.086626177,68.5501,67.2399,111.13,117.874,92.7023,91.5576,65.6169,64.6202,109.986,110.887,92.9722,93.1934,31.545956,-97.119359,41.999161,-87.657399,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,14.24,3.02,65.8,110.5,0.317,0.428,0.59,52.4,57.1,10.3,7.3,0.565,16.3,25.1,0.228
2022-1124-1276,1124,1276,2022,1,11,W01,Y11,1,11,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Michigan,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,juwan-howard-1,Juwan Howard,1,1,1,1,0,0,59,31,31,17,14,17,14,59,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,52.96540362,33.96551724,74.56647399,8.053691275,50.75503356,33.00653595,72.91666667,8.401976936,32.32998885,33.92461197,52.38095238,41.63568773,0.070719922,0.077887481,68.5501,67.2399,111.13,117.874,92.7023,91.5576,67.5085,66.3145,108.005,114.142,103.654,98.5016,31.545956,-97.119359,42.276138,-83.743132,8,6,8,6,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,14.08,10.92,67.5,108.2,0.289,0.323,0.555,54.2,52.4,7.1,8.1,0.523,14.9,31.2,0.216
2022-1124-1412,1124,1412,2022,1,12,W01,Y12,1,12,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,UAB,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,andy-kennedy-1,Andy Kennedy,0,2,0,0,0,0,49,14,183,27,7,27,7,315,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,50.59612519,38.40245776,73.93526405,11.45833333,47.48263889,32.4005891,71.05719237,8.792846498,32.66432514,37.0835609,44.56404736,46.02346806,0.127756118,0.077975286,68.5501,67.2399,111.13,117.874,92.7023,91.5576,70.1548,68.8184,111.84,112.486,95.4026,98.4501,31.545956,-97.119359,33.50223,-86.80917,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,11.13,-0.68,70.6,113.1,0.285,0.332,0.56,53.2,43.7,13.5,11.9,0.531,13.7,33.9,0.211
2022-1124-1151,1124,1151,2022,1,13,W01,Y13,1,13,W,Y,R6CH,new_orleans,29.9667,-90.05,Baylor,Chattanooga,scott-drew-1,Scott Drew,9,9,5,5,1,1,398,221,232,26,6,26,6,418,lamont-paris-1,Lamont Paris,0,0,0,0,0,0,87,71,71,27,7,27,7,87,53.50370981,34.55782313,69.78417266,9.561403509,49.47368421,29.93730408,70.08368201,7.337180544,37.73100616,35.88301462,56.1461794,55.49668874,0.128090117,0.093569376,53.86666667,34.06593407,76.6,6.503298775,52.1206409,30.55555556,69.60985626,9.955555556,39.28764166,40.42672656,46.60421546,44.6313066,0.107012009,0.087124822,68.5501,67.2399,111.13,117.874,92.7023,91.5576,65.5215,64.6678,111.059,110.022,99.6475,98.7539,31.545956,-97.119359,35.048247,-85.299812,8,,8,,4,,4,,21.89,9.01,68.5,111.2,0.285,0.377,0.553,53.7,56.1,12.8,9.6,0.529,15.3,36.3,0.199,5.94,-1.38,66,112.5,0.267,0.394,0.566,53.8,47.4,10.8,6.6,0.537,14.3,32.7,0.201
